hour,t(sec),kWh,State,kWOut,kWIn,kvarOut,DCkW,kWTotalLosses,kWInvLosses,kWIdlingLosses,kWChDchLosses,"kWh Chng",InvEff,InverterON,Vref,"Vavg (DRC)","VV Oper","VW Oper","DRC Oper","VV_DRC Oper","WP Oper","WV Oper",kWDesired,"kW VW Limit","Limit kWOut Function","kVA Exceeded","Grid voltage",di/dt,it,"it History","Rated VDC","Avg duty cycle","Target (Amps)","Series L","Max. Amps (phase)"
10, 0.26900, 5999.94, 1, 598.772, 0, 1.11868E-12, 598.772, 75.4191, 4.72955E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -829.314, 976.142, 976.557, 700, 0.494956, 962.25, 0.000381972, 962.25
10, 0.27000, 5999.94, 1, 598.772, 0, 6.70298E-13, 598.772, 75.4191, -3.09197E-14, 8, 67.4191, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 205.752, -781.239, 975.337, 975.727, 700, 0.494815, 962.25, 0.000381972, 962.25
10, 0.27100, 5999.94, 1, 751.738, 0, -3.64684, 751.738, 92.4154, -1.08802E-14, 8, 84.4154, -0.000187275, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.885, -218378, 865.757, 974.946, 700, 0.494682, 923.088, 0.000381972, 962.25
10, 0.27200, 5999.94, 1, 613.575, 0, 1.03636, 613.575, 77.0639, 2.81997E-14, 8, 69.0639, -0.000234487, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 286.628, -98188.7, 707.474, 756.568, 700, 0.494144, 930.357, 0.000381972, 962.25
10, 0.27300, 5999.94, 1, 541.432, 0, 0.562415, 541.432, 69.048, -1.45439E-14, 8, 61.048, -0.000191844, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 286.18, -67085.7, 624.837, 658.38, 700, 0.496578, 931.814, 0.000381972, 962.25
10, 0.27400, 5999.94, 1, 493.969, 0, 0.383524, 493.969, 63.7743, 2.32037E-14, 8, 55.7743, -0.000169578, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 285.845, -41959, 570.314, 591.294, 700, 0.499837, 932.907, 0.000381972, 962.25
10, 0.27500, 5999.94, 1, 465.313, 0, 0.263547, 465.313, 60.5903, 7.29972E-15, 8, 52.5903, -0.000154929, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 285.651, -23917.7, 537.376, 549.335, 700, 0.503621, 933.54, 0.000381972, 962.25
10, 0.27600, 5999.94, 1, 450.105, 0, 0.183125, 450.105, 58.9006, -2.226E-14, 8, 50.9006, -0.000146084, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 285.557, -10956.5, 519.939, 525.417, 700, 0.507714, 933.846, 0.000381972, 962.25
10, 0.27700, 5999.94, 1, 444.491, 0, 0.130518, 444.491, 58.2768, -2.45359E-14, 8, 50.2768, -0.00014139, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 285.536, -1740.95, 513.59, 514.461, 700, 0.511962, 933.917, 0.000381972, 962.25
10, 0.27800, 5999.94, 1, 445.652, 0, 0.0937002, 445.652, 58.4057, -8.16014E-15, 8, 50.4057, -0.000139658, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 285.564, 4724.52, 515.082, 512.72, 700, 0.516258, 933.823, 0.000381972, 962.25
10, 0.27900, 5999.94, 1, 451.529, 0, 0.0673108, 451.529, 59.0587, 1.32117E-14, 8, 51.0587, -0.000140016, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 285.628, 9174.78, 522.032, 517.444, 700, 0.520524, 933.615, 0.000381972, 962.25
10, 0.28000, 5999.94, 1, 460.618, 0, 0.0480636, 460.618, 60.0687, -8.88178E-16, 8, 52.0687, -0.00014183, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 285.715, 12152.6, 532.695, 526.619, 700, 0.524708, 933.33, 0.000381972, 962.25
10, 0.28100, 5999.94, 1, 471.826, 0, 0.033862, 471.826, 61.314, -8.16014E-15, 8, 53.314, -0.000144635, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 285.817, 14058.4, 545.801, 538.772, 700, 0.528775, 932.998, 0.000381972, 962.25
10, 0.28200, 5999.94, 1, 484.355, 0, 0.0233148, 484.355, 62.7062, 5.93969E-15, 8, 54.7062, -0.000148094, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 285.928, 15187.8, 560.424, 552.83, 700, 0.532701, 932.636, 0.000381972, 962.25
10, 0.28300, 5999.94, 1, 497.633, 0, 0.0154635, 497.633, 64.1814, 2.13995E-14, 8, 56.1814, -0.000151962, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 286.043, 15758.1, 575.897, 568.018, 700, 0.536471, 932.26, 0.000381972, 962.25
10, 0.28400, 5999.94, 1, 511.244, 0, 0.00962589, 511.244, 65.6938, 1.86795E-14, 8, 57.6938, -0.000156059, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 286.16, 15929.5, 591.741, 583.776, 700, 0.54008, 931.88, 0.000381972, 962.25
10, 0.28500, 5999.94, 1, 524.897, 0, 0.00530382, 524.897, 67.2108, 3.73035E-14, 8, 59.2108, -0.000160261, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 286.276, 15819.6, 607.615, 599.705, 700, 0.543523, 931.502, 0.000381972, 962.25
10, 0.28600, 5999.94, 1, 538.385, 0, 0.002127, 538.385, 68.7094, -4.72955E-14, 8, 60.7094, -0.000164474, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 286.39, 15514.7, 623.282, 615.525, 700, 0.5468, 931.132, 0.000381972, 962.25
10, 0.28700, 5999.94, 1, 551.565, 0, -0.000183341, 551.565, 70.1739, 2.36478E-14, 8, 62.1739, -0.000168637, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 286.5, 15077.8, 638.579, 631.04, 700, 0.549915, 930.773, 0.000381972, 962.25
10, 0.28800, 5999.94, 1, 564.342, 0, -0.00183864, 564.342, 71.5936, -2.72005E-15, 8, 63.5936, -0.000172705, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 286.607, 14555, 653.395, 646.117, 700, 0.552872, 930.427, 0.000381972, 962.25
10, 0.28900, 5999.94, 1, 576.657, 0, -0.0029999, 576.657, 72.9618, -1.9984E-14, 8, 64.9618, -0.000176649, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 286.709, 13979.6, 667.662, 660.672, 700, 0.555676, 930.095, 0.000381972, 962.25
10, 0.29000, 5999.94, 1, 588.471, 0, -0.00378993, 588.471, 74.2746, -2.90878E-14, 8, 66.2746, -0.00018045, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 286.807, 13375.7, 681.34, 674.652, 700, 0.558332, 929.778, 0.000381972, 962.25
10, 0.29100, 5999.94, 1, 599.767, 0, -0.00430235, 599.767, 75.5297, -5.09037E-14, 8, 67.5297, -0.000184096, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 286.9, 12760.6, 694.408, 688.028, 700, 0.560847, 929.475, 0.000381972, 962.25
10, 0.29200, 5999.94, 1, 610.54, 0, -0.00460851, 610.54, 76.7267, -3.18079E-14, 8, 68.7267, -0.000187583, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 286.989, 12146.5, 706.862, 700.788, 700, 0.563227, 929.188, 0.000381972, 962.25
10, 0.29300, 5999.94, 1, 620.793, 0, -0.0047626, 620.793, 77.8659, 5.09592E-14, 8, 69.8659, -0.000190907, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 287.073, 11541.9, 718.706, 712.935, 700, 0.565479, 928.915, 0.000381972, 962.25
10, 0.29400, 5999.94, 1, 630.535, 0, -0.00480573, 630.535, 78.9484, 5.36793E-14, 8, 70.9484, -0.000194072, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 287.153, 10952.7, 729.953, 724.477, 700, 0.567609, 928.657, 0.000381972, 962.25
10, 0.29500, 5999.94, 1, 639.782, 0, -0.00476896, 639.782, 79.9758, 3.91354E-14, 8, 71.9758, -0.000197079, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 287.229, 10382.8, 740.621, 735.43, 700, 0.569623, 928.412, 0.000381972, 962.25
10, 0.29600, 5999.94, 1, 648.549, 0, -0.00467568, 648.549, 80.9499, 1.27676E-14, 8, 72.9499, -0.000199933, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 287.3, 9834.5, 750.73, 745.812, 700, 0.571527, 928.18, 0.000381972, 962.25
10, 0.29700, 5999.94, 1, 656.856, 0, -0.00454342, 656.856, 81.8728, 1.63758E-14, 8, 73.8728, -0.000202639, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 287.368, 9309.25, 760.301, 755.647, 700, 0.573327, 927.961, 0.000381972, 962.25
10, 0.29800, 5999.94, 1, 664.721, 0, -0.00438529, 664.721, 82.7468, 3.09752E-14, 8, 74.7468, -0.000205202, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 287.432, 8807.68, 769.36, 764.956, 700, 0.575028, 927.754, 0.000381972, 962.25
10, 0.29900, 5999.94, 1, 672.165, 0, -0.00421098, 672.165, 83.5739, -3.09197E-14, 8, 75.5739, -0.00020763, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 287.493, 8329.9, 777.929, 773.764, 700, 0.576635, 927.558, 0.000381972, 962.25
10, 0.30000, 5999.94, 1, 679.208, 0, -0.00402766, 679.208, 84.3565, -6.32827E-15, 8, 76.3565, -0.000209928, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 287.55, 7875.64, 786.031, 782.094, 700, 0.578154, 927.374, 0.000381972, 962.25
10, 0.30100, 5999.94, 1, 685.87, 0, -0.00384055, 685.87, 85.0967, -3.60822E-15, 8, 77.0967, -0.000212101, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 287.605, 7444.37, 793.691, 789.969, 700, 0.57959, 927.199, 0.000381972, 962.25
10, 0.30200, 5999.94, 1, 692.169, 0, -0.00364874, 692.169, 85.7966, 4.55191E-15, 8, 77.7966, -0.000214157, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 287.656, 7035.39, 800.931, 797.414, 700, 0.580946, 927.034, 0.000381972, 962.25
10, 0.30300, 5999.94, 1, 698.125, 0, -0.0034643, 698.125, 86.4583, 1.09357E-14, 8, 78.4583, -0.000216102, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 287.704, 6647.93, 807.773, 804.449, 700, 0.582228, 926.878, 0.000381972, 962.25
10, 0.30400, 5999.94, 1, 703.755, 0, -0.0032853, 703.755, 87.0838, -3.45279E-14, 8, 79.0838, -0.00021794, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 287.75, 6281.07, 814.237, 811.097, 700, 0.583439, 926.731, 0.000381972, 962.25
10, 0.30500, 5999.94, 1, 709.076, 0, -0.00311183, 709.076, 87.6751, 1.83187E-15, 8, 79.6751, -0.000219677, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 287.793, 5933.9, 820.345, 817.378, 700, 0.584584, 926.592, 0.000381972, 962.25
10, 0.30600, 5999.94, 1, 714.105, 0, -0.0029448, 714.105, 88.2339, -4.63518E-14, 8, 80.2339, -0.00022132, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 287.834, 5605.51, 826.115, 823.312, 700, 0.585665, 926.461, 0.000381972, 962.25
10, 0.30700, 5999.94, 1, 718.857, 0, -0.00278473, 718.857, 88.7619, -1.9984E-14, 8, 80.7619, -0.000222872, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 287.872, 5294.99, 831.565, 828.917, 700, 0.586686, 926.337, 0.000381972, 962.25
10, 0.30800, 5999.94, 1, 723.348, 0, -0.00263189, 723.348, 89.2609, -3.18079E-14, 8, 81.2609, -0.000224339, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 287.909, 5001.44, 836.713, 834.212, 700, 0.587651, 926.219, 0.000381972, 962.25
10, 0.30900, 5999.94, 1, 727.591, 0, -0.00248636, 727.591, 89.7324, 4.18554E-14, 8, 81.7324, -0.000225725, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 287.943, 4724, 841.576, 839.214, 700, 0.588563, 926.109, 0.000381972, 962.25
10, 0.31000, 5999.94, 1, 731.601, 0, -0.0023481, 731.601, 90.1779, 5.4956E-15, 8, 82.1779, -0.000227034, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 287.976, 4461.82, 846.169, 843.938, 700, 0.589425, 926.004, 0.000381972, 962.25
10, 0.31100, 5999.93, 1, 735.389, 0, -0.00221696, 735.389, 90.5988, 9.4369E-16, 8, 82.5988, -0.000228272, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.006, 4214.1, 850.507, 848.4, 700, 0.590239, 925.906, 0.000381972, 962.25
10, 0.31200, 5999.93, 1, 738.968, 0, -0.00209276, 738.968, 90.9964, 2.37033E-14, 8, 82.9964, -0.000229441, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.035, 3980.07, 854.604, 852.614, 700, 0.591008, 925.813, 0.000381972, 962.25
10, 0.31300, 5999.93, 1, 742.349, 0, -0.00197524, 742.349, 91.3721, 3.00315E-14, 8, 83.3721, -0.000230546, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.063, 3758.98, 858.473, 856.594, 700, 0.591734, 925.725, 0.000381972, 962.25
10, 0.31400, 5999.93, 1, 745.543, 0, -0.00186414, 745.543, 91.727, -3.08642E-14, 8, 83.727, -0.000231589, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.089, 3550.13, 862.128, 860.353, 700, 0.59242, 925.642, 0.000381972, 962.25
10, 0.31500, 5999.93, 1, 748.561, 0, -0.00175917, 748.561, 92.0623, 4.45755E-14, 8, 84.0623, -0.000232575, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.113, 3352.85, 865.579, 863.903, 700, 0.593069, 925.563, 0.000381972, 962.25
10, 0.31600, 5999.93, 1, 751.411, 0, -0.00166004, 751.411, 92.379, -4.45199E-14, 8, 84.379, -0.000233506, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.136, 3166.52, 868.839, 867.256, 700, 0.593682, 925.489, 0.000381972, 962.25
10, 0.31700, 5999.93, 1, 754.104, 0, -0.00156646, 754.104, 92.6783, -1.77636E-15, 8, 84.6783, -0.000234386, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.158, 2990.52, 871.918, 870.422, 700, 0.59426, 925.419, 0.000381972, 962.25
10, 0.31800, 5999.93, 1, 756.648, 0, -0.00147814, 756.648, 92.9609, 3.45834E-14, 8, 84.9609, -0.000235217, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.178, 2824.29, 874.825, 873.413, 700, 0.594807, 925.353, 0.000381972, 962.25
10, 0.31900, 5999.93, 1, 759.052, 0, -0.00139481, 759.052, 93.228, 3.00315E-14, 8, 85.228, -0.000236003, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.198, 2667.3, 877.571, 876.237, 700, 0.595324, 925.29, 0.000381972, 962.25
10, 0.32000, 5999.93, 1, 761.322, 0, -0.00131619, 761.322, 93.4802, -4.45199E-14, 8, 85.4802, -0.000236744, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.216, 2519.02, 880.164, 878.904, 700, 0.595812, 925.231, 0.000381972, 962.25
10, 0.32100, 5999.93, 1, 763.466, 0, -0.00124203, 763.466, 93.7185, -3.36398E-14, 8, 85.7185, -0.000237445, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.234, 2378.98, 882.613, 881.423, 700, 0.596273, 925.175, 0.000381972, 962.25
10, 0.32200, 5999.93, 1, 765.492, 0, -0.00117208, 765.492, 93.9435, 3.45834E-14, 8, 85.9435, -0.000238107, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.25, 2246.73, 884.926, 883.802, 700, 0.596709, 925.123, 0.000381972, 962.25
10, 0.32300, 5999.93, 1, 767.405, 0, -0.0011061, 767.405, 94.1562, 1.83187E-15, 8, 86.1562, -0.000238732, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.266, 2121.82, 887.11, 886.049, 700, 0.59712, 925.073, 0.000381972, 962.25
10, 0.32400, 5999.93, 1, 769.213, 0, -0.00104387, 769.213, 94.357, 1.09357E-14, 8, 86.357, -0.000239323, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.28, 2003.85, 889.173, 888.171, 700, 0.597509, 925.026, 0.000381972, 962.25
10, 0.32500, 5999.93, 1, 770.92, 0, -0.000985169, 770.92, 94.5467, 3.55271E-14, 8, 86.5467, -0.000239881, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.294, 1892.44, 891.121, 890.175, 700, 0.597876, 924.982, 0.000381972, 962.25
10, 0.32600, 5999.93, 1, 772.533, 0, -0.000929806, 772.533, 94.7259, -5.17919E-14, 8, 86.7259, -0.000240407, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.307, 1787.23, 892.961, 892.067, 700, 0.598223, 924.94, 0.000381972, 962.25
10, 0.32700, 5999.93, 1, 774.056, 0, -0.000877586, 774.056, 94.8951, 2.91434E-14, 8, 86.8951, -0.000240905, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.319, 1687.86, 894.698, 893.855, 700, 0.598551, 924.9, 0.000381972, 962.25
10, 0.32800, 5999.93, 1, 775.495, 0, -0.000828329, 775.495, 95.055, 1.91513E-14, 8, 87.055, -0.000241375, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.331, 1594.02, 896.339, 895.542, 700, 0.598861, 924.863, 0.000381972, 962.25
10, 0.32900, 5999.93, 1, 776.854, 0, -0.000781865, 776.854, 95.206, -2.27041E-14, 8, 87.206, -0.00024182, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.342, 1505.4, 897.889, 897.136, 700, 0.599154, 924.827, 0.000381972, 962.25
10, 0.33000, 5999.93, 1, 778.138, 0, -0.000738034, 778.138, 95.3487, 2.81997E-14, 8, 87.3487, -0.000242239, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.353, 1421.7, 899.353, 898.642, 700, 0.59943, 924.794, 0.000381972, 962.25
10, 0.33100, 5999.93, 1, 779.351, 0, -0.000696685, 779.351, 95.4834, 1.54876E-14, 8, 87.4834, -0.000242635, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.362, 1342.66, 900.735, 900.064, 700, 0.599691, 924.762, 0.000381972, 962.25
10, 0.33200, 5999.93, 1, 780.496, 0, -0.000657675, 780.496, 95.6107, 6.38378E-15, 8, 87.6107, -0.00024301, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.372, 1268.01, 902.04, 901.406, 700, 0.599938, 924.732, 0.000381972, 962.25
10, 0.33300, 5999.93, 1, 781.578, 0, -0.000620871, 781.578, 95.7309, -1.77636E-15, 8, 87.7309, -0.000243363, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.381, 1197.51, 903.273, 902.674, 700, 0.600171, 924.704, 0.000381972, 962.25
10, 0.33400, 5999.93, 1, 782.6, 0, -0.000586145, 782.6, 95.8445, -4.63518E-14, 8, 87.8445, -0.000243697, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.389, 1130.93, 904.437, 903.872, 700, 0.600391, 924.677, 0.000381972, 962.25
10, 0.33500, 5999.93, 1, 783.565, 0, -0.000553379, 783.565, 95.9517, -1.63203E-14, 8, 87.9517, -0.000244012, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.397, 1068.06, 905.537, 905.003, 700, 0.600599, 924.652, 0.000381972, 962.25
10, 0.33600, 5999.93, 1, 784.477, 0, -0.000522461, 784.477, 96.053, -3.81917E-14, 8, 88.053, -0.00024431, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.404, 1008.68, 906.575, 906.071, 700, 0.600796, 924.628, 0.000381972, 962.25
10, 0.33700, 5999.93, 1, 785.338, 0, -0.000493286, 785.338, 96.1487, 1.91513E-14, 8, 88.1487, -0.000244592, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.411, 952.599, 907.556, 907.079, 700, 0.600982, 924.606, 0.000381972, 962.25
10, 0.33800, 5999.93, 1, 786.152, 0, -0.000465752, 786.152, 96.2391, 2.27596E-14, 8, 88.2391, -0.000244858, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.418, 899.639, 908.482, 908.032, 700, 0.601157, 924.585, 0.000381972, 962.25
10, 0.33900, 5999.93, 1, 786.92, 0, -0.000439768, 786.92, 96.3245, -2.9976E-14, 8, 88.3245, -0.000245109, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.424, 849.625, 909.356, 908.932, 700, 0.601323, 924.565, 0.000381972, 962.25
10, 0.34000, 5999.93, 1, 787.646, 0, -0.000415244, 787.646, 96.4051, -3.90799E-14, 8, 88.4051, -0.000245346, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.43, 802.391, 910.182, 909.781, 700, 0.60148, 924.546, 0.000381972, 962.25
10, 0.34100, 5999.93, 1, 788.331, 0, -0.000392098, 788.331, 96.4812, 3.73035E-14, 8, 88.4812, -0.00024557, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.436, 757.784, 910.962, 910.584, 700, 0.601628, 924.528, 0.000381972, 962.25
10, 0.34200, 5999.93, 1, 788.979, 0, -0.000370251, 788.979, 96.5532, -8.16014E-15, 8, 88.5532, -0.000245781, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.441, 715.658, 911.699, 911.341, 700, 0.601767, 924.511, 0.000381972, 962.25
10, 0.34300, 5999.93, 1, 789.59, 0, -0.000349629, 789.59, 96.6211, 1.82077E-14, 8, 88.6211, -0.000245981, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.446, 675.874, 912.395, 912.057, 700, 0.6019, 924.495, 0.000381972, 962.25
10, 0.34400, 5999.93, 1, 790.168, 0, -0.000330164, 790.168, 96.6853, -4.63518E-14, 8, 88.6853, -0.00024617, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.451, 638.302, 913.052, 912.733, 700, 0.602024, 924.48, 0.000381972, 962.25
10, 0.34500, 5999.93, 1, 790.713, 0, -0.000311788, 790.713, 96.7459, 2.09277E-14, 8, 88.7459, -0.000246348, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.455, 602.82, 913.673, 913.371, 700, 0.602142, 924.466, 0.000381972, 962.25
10, 0.34600, 5999.93, 1, 791.229, 0, -0.000294441, 791.229, 96.8032, -2.90878E-14, 8, 88.8032, -0.000246516, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.459, 569.31, 914.259, 913.974, 700, 0.602254, 924.452, 0.000381972, 962.25
10, 0.34700, 5999.93, 1, 791.715, 0, -0.000278065, 791.715, 96.8572, 3.00315E-14, 8, 88.8572, -0.000246675, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.463, 537.664, 914.812, 914.543, 700, 0.602359, 924.439, 0.000381972, 962.25
10, 0.34800, 5999.93, 1, 792.175, 0, -0.000262604, 792.175, 96.9083, -8.16014E-15, 8, 88.9083, -0.000246826, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.467, 507.777, 915.335, 915.081, 700, 0.602458, 924.427, 0.000381972, 962.25
10, 0.34900, 5999.93, 1, 792.609, 0, -0.000248008, 792.609, 96.9566, 4.64073E-14, 8, 88.9566, -0.000246968, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.47, 479.552, 915.829, 915.589, 700, 0.602552, 924.416, 0.000381972, 962.25
10, 0.35000, 5999.93, 1, 793.019, 0, -0.000234226, 793.019, 97.0021, 3.36953E-14, 8, 89.0021, -0.000247102, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.474, 452.897, 916.295, 916.068, 700, 0.602641, 924.405, 0.000381972, 962.25
10, 0.35100, 5999.93, 1, 793.406, 0, -0.000221214, 793.406, 97.0452, 5.63993E-14, 8, 89.0452, -0.000247228, 1, 1, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 9999, 800, 9999, 800, 1, 288.477, 427.724, 916.735, 916.521, 700, 0.602725, 924.395, 0.000381972, 962.25
